0.00203146	142.064	
0.000763233	142.047	
-0.000578116	142.03	
-0.00196931	142.012	
-0.00339574	141.994	
-0.00484989	141.974	
-0.00629171	141.955	
-0.0076408	141.934	
-0.00880984	141.914	
-0.00973043	141.892	
-0.0103675	141.869	
-0.0107268	141.845	
-0.0108527	141.819	
-0.010791	141.791	
-0.0105422	141.76	
-0.0101388	141.728	
-0.00967261	141.694	
-0.00919192	141.656	
-0.00871279	141.617	
-0.00827134	141.575	
-0.00789402	141.533	
-0.00760627	141.489	
-0.00745818	141.445	
-0.00751239	141.401	
-0.00782963	141.356	
-0.00841002	141.311	
-0.00916189	141.267	
-0.0100168	141.225	
-0.0109741	141.183	
-0.0119869	141.142	
-0.012982	141.1	
-0.0139299	141.058	
-0.0148074	141.015	
-0.0155915	140.972	
-0.0162963	140.928	
-0.0169754	140.883	
-0.0176902	140.837	
-0.0184384	140.788	
-0.0191555	140.739	
-0.0198049	140.688	
-0.0204082	140.635	
-0.0210172	140.582	
-0.021671	140.527	
-0.0223746	140.473	
-0.0230895	140.419	
-0.0237405	140.365	
-0.0242865	140.312	
-0.0247422	140.262	
-0.025131	140.214	
-0.0254542	140.17	
-0.0257026	140.128	
-0.0259051	140.089	
-0.0260899	140.053	
-0.0262124	140.019	
-0.026231	139.989	
-0.0261859	139.962	
-0.0261223	139.939	
-0.026063	139.918	
-0.0260592	139.901	
-0.0261575	139.887	
-0.0263572	139.879	
-0.0266284	139.875	
-0.0269506	139.877	
-0.0273329	139.884	
-0.0277898	139.896	
-0.0282847	139.914	
-0.0287432	139.939	
-0.0291284	139.97	
-0.0294288	140.006	
-0.0296117	140.047	
-0.0296776	140.091	
-0.029666	140.139	
-0.0295692	140.19	
-0.0293386	140.242	
-0.0289459	140.297	
-0.0284174	140.352	
-0.0278301	140.407	
-0.0272495	140.462	
-0.026697	140.517	
-0.0261761	140.572	
-0.0256576	140.627	
-0.0251117	140.683	
-0.0245644	140.739	
-0.024014	140.797	
-0.0234164	140.855	
-0.0227535	140.913	
-0.0220305	140.972	
-0.0212624	141.031	
-0.0204768	141.09	
-0.0197166	141.15	
-0.019033	141.209	
-0.0184581	141.267	
-0.0179559	141.323	
-0.0174272	141.375	
-0.0168232	141.425	
-0.0161731	141.472	
-0.0155273	141.517	
-0.0149096	141.558	
-0.0143019	141.596	
-0.0137064	141.631	
-0.0131699	141.662	
-0.0127289	141.688	
-0.0123891	141.71	
-0.0121589	141.728	
-0.0120509	141.742	
-0.0120518	141.75	
-0.0121099	141.753	
-0.0121502	141.75	
-0.0121471	141.74	
-0.0121538	141.723	
-0.0121916	141.699	
-0.0122401	141.668	
-0.0123168	141.63	
-0.0123983	141.585	
-0.0124143	141.533	
-0.0123699	141.473	
-0.0123522	141.407	
-0.0124822	141.334	
-0.0129239	141.256	
-0.0138985	141.174	
-0.0156445	141.087	
-0.0183636	140.995	
-0.0221654	140.9	
-0.0270665	140.802	
-0.0330192	140.701	
-0.0398655	140.598	
-0.0473541	140.495	
-0.0552269	140.391	
-0.0632502	140.286	
-0.0711953	140.182	
-0.0788413	140.079	
-0.0859691	139.977	
-0.0922908	139.875	
-0.0974178	139.772	
-0.100911	139.669	
-0.102344	139.566	
-0.101333	139.462	
-0.0975113	139.358	
-0.0904786	139.255	
-0.0798225	139.154	
-0.0650944	139.054	
-0.0458727	138.958	
-0.0218986	138.864	
0.00695126	138.773	
0.0407383	138.685	
0.0795581	138.6	
0.123562	138.518	
0.172854	138.44	
0.227445	138.365	
0.287235	138.293	
0.351958	138.226	
0.421234	138.162	
0.494619	138.101	
0.571527	138.043	
0.651061	137.988	
0.731777	137.936	
0.811605	137.887	
0.888126	137.842	
0.959078	137.8	
1.02275	137.762	
1.07802	137.728	
1.12419	137.697	
1.16083	137.67	
1.18758	137.647	
1.20418	137.628	
1.21049	137.614	
1.20645	137.605	
1.19196	137.599	
1.16695	137.597	
1.13143	137.598	
1.08569	137.6	
1.03039	137.606	
0.966578	137.612	
0.895628	137.62	
0.81911	137.63	
0.738729	137.64	
0.656284	137.652	
0.57356	137.664	
0.49221	137.676	
0.413704	137.69	
0.339343	137.705	
0.270187	137.722	
0.207001	137.74	
0.150284	137.761	
0.100328	137.783	
0.0572591	137.807	
0.0210272	137.835	
-0.00861715	137.868	
-0.0320615	137.903	
-0.0497825	137.941	
-0.0623647	137.982	
-0.0704526	138.024	
-0.0747111	138.066	
-0.0757936	138.107	
-0.0743068	138.149	
-0.0708532	138.189	
-0.0660249	138.227	
-0.0603209	138.264	
-0.0541294	138.299	
-0.0477509	138.334	
-0.0413692	138.368	
-0.0351248	138.4	
-0.0292191	138.431	
-0.0238508	138.464	
-0.0191073	138.497	
-0.0149573	138.531	
-0.0113322	138.568	
-0.00824148	138.607	
-0.00576903	138.648	
-0.00392623	138.69	
-0.00263291	138.735	
-0.00181287	138.783	
-0.00136668	138.831	
-0.00118263	138.881	
-0.00121467	138.93	
-0.00143986	138.979	
-0.00186802	139.027	
-0.00250983	139.073	
-0.00332864	139.118	
-0.00434333	139.159	
-0.00557893	139.197	
-0.00698567	139.233	
-0.00851767	139.266	
-0.0101311	139.295	
-0.0117684	139.32	
-0.0133441	139.34	
-0.0147613	139.356	
-0.0160056	139.367	
-0.0170928	139.373	
-0.0180282	139.373	
-0.0188226	139.368	
-0.0194581	139.358	
-0.0199233	139.342	
-0.0202435	139.321	
-0.020445	139.296	
-0.0205159	139.268	
-0.0204558	139.237	
-0.020326	139.204	
-0.0202089	139.17	
-0.0201314	139.135	
-0.0200103	139.102	
-0.0197785	139.072	
-0.0194571	139.044	
-0.0190868	139.019	
-0.0187192	138.999	
-0.018413	138.984	
-0.0181919	138.976	
-0.0180429	138.975	
-0.0179539	138.982	
-0.0179351	138.999	
-0.0180326	139.025	
-0.0182497	139.061	
-0.0185205	139.106	
-0.018781	139.162	
-0.018973	139.231	
-0.0190468	139.311	
-0.0189825	139.406	
-0.0187809	139.514	
-0.0184161	139.639	
-0.017859	139.781	
-0.017117	139.942	
-0.0162566	140.123	
-0.0154018	140.327	
-0.0146422	140.554	
-0.0140082	140.804	
-0.0134924	141.079	
-0.0130642	141.38	
-0.0126832	141.708	
-0.0122954	142.061	
-0.0118404	142.437	
-0.0113005	142.837	
-0.0107077	143.257	
-0.0100666	143.696	
-0.00933231	144.15	
-0.00848985	144.618	
-0.0075933	145.097	
-0.00668097	145.584	
-0.00573738	146.079	
-0.00475877	146.578	
-0.00378634	147.079	
-0.00287294	147.581	
-0.00202376	148.084	
-0.00123841	148.586	
-0.000581412	149.084	
-7.19116E-005	149.578	
0.000358786	150.067	
