-0.00714295	209.767	
-0.00608262	209.732	
-0.00511835	209.698	
-0.00424112	209.664	
-0.00339357	209.632	
-0.00252127	209.602	
-0.00163583	209.574	
-0.000777561	209.548	
6.88403E-005	209.524	
0.000979911	209.502	
0.00200509	209.481	
0.00314288	209.46	
0.00437907	209.438	
0.00566867	209.416	
0.00692543	209.394	
0.00806283	209.37	
0.00901596	209.344	
0.00975038	209.318	
0.0102728	209.29	
0.0106261	209.262	
0.0108889	209.234	
0.0111195	209.206	
0.0112657	209.177	
0.0112353	209.148	
0.0110014	209.119	
0.0105784	209.091	
0.00997352	209.063	
0.00919109	209.035	
0.00824461	209.008	
0.00714957	208.98	
0.00591532	208.951	
0.00458204	208.922	
0.00325517	208.891	
0.00203199	208.86	
0.000933654	208.827	
-6.09445E-005	208.794	
-0.000964066	208.76	
-0.00177841	208.724	
-0.00252077	208.687	
-0.00324204	208.649	
-0.0039747	208.611	
-0.00470034	208.574	
-0.00541938	208.538	
-0.0061777	208.502	
-0.00702829	208.467	
-0.00798261	208.433	
-0.00901518	208.401	
-0.0101016	208.371	
-0.0112216	208.342	
-0.0123538	208.315	
-0.0134789	208.287	
-0.0145778	208.259	
-0.0156007	208.228	
-0.0164594	208.196	
-0.0170748	208.163	
-0.0174202	208.129	
-0.0175074	208.093	
-0.0173774	208.055	
-0.0171208	208.014	
-0.0168326	207.971	
-0.0165531	207.928	
-0.0162914	207.884	
-0.0160896	207.84	
-0.0160117	207.796	
-0.0160931	207.754	
-0.0163203	207.712	
-0.0166377	207.673	
-0.017031	207.635	
-0.0175322	207.599	
-0.0181409	207.565	
-0.0188392	207.534	
-0.0195938	207.503	
-0.0203083	207.474	
-0.0208694	207.446	
-0.0212645	207.418	
-0.0216013	207.39	
-0.0220235	207.362	
-0.0226461	207.334	
-0.0235482	207.305	
-0.024796	207.275	
-0.0264034	207.245	
-0.0282954	207.215	
-0.0303655	207.187	
-0.0325262	207.159	
-0.0346674	207.132	
-0.0366525	207.106	
-0.0383965	207.082	
-0.0398677	207.06	
-0.0410577	207.039	
-0.0419688	207.02	
-0.0426355	207.002	
-0.0431036	206.984	
-0.0433453	206.965	
-0.0432939	206.946	
-0.0429145	206.928	
-0.0422218	206.907	
-0.0412797	206.885	
